date,open,high,low,close,volume,amount
2011-04-19,3334.912000,3334.912000,3290.736000,3295.812000000,85106933.00,104368983043.000
2011-04-20,3300.418000,3311.725000,3281.827000,3295.758000000,72343318.00,93667138370.000
2011-04-21,3312.271000,3330.244000,3301.936000,3317.367000000,73240424.00,96739132646.000
2011-04-22,3317.083000,3325.459000,3291.638000,3299.942000000,67171455.00,83528333290.000
2011-04-25,3292.480000,3292.480000,3247.691000,3249.574000000,74421829.00,98455879623.000
2011-04-26,3242.529000,3257.800000,3216.210000,3230.960000000,59096417.00,76696858373.000
2011-04-27,3242.619000,3256.413000,3189.040000,3209.503000000,62443567.00,75111247063.000
2011-04-28,3224.413000,3237.192000,3160.406000,3161.776000000,65050235.00,79155830155.000
2011-04-29,3161.158000,3193.599000,3147.137000,3192.723000000,53683065.00,63455814284.000
2011-05-03,3192.845000,3212.055000,3164.926000,3211.132000000,54998910.00,64348987555.000
2011-05-04,3192.844000,3193.446000,3120.961000,3129.028000000,66716340.00,83567655304.000
2011-05-05,3115.003000,3136.897000,3105.854000,3126.117000000,52567747.00,63009373497.000
2011-05-06,3093.809000,3141.683000,3083.908000,3121.396000000,55352186.00,69747372718.000
2011-05-09,3126.260000,3149.937000,3118.141000,3129.759000000,46027404.00,57287412506.000
2011-05-10,3135.146000,3153.301000,3121.746000,3153.221000000,40932995.00,54931224820.000
2011-05-11,3153.648000,3164.650000,3127.494000,3145.085000000,47688533.00,59507719522.000
2011-05-12,3123.158000,3142.397000,3101.136000,3101.603000000,48799501.00,61703080348.000
2011-05-13,3105.303000,3128.442000,3080.190000,3128.093000000,46895951.00,57757204870.000
2011-05-16,3120.436000,3137.604000,3098.776000,3100.463000000,45194319.00,54238723382.000
2011-05-17,3097.071000,3136.231000,3076.946000,3116.028000000,51203731.00,65417943732.000
2011-05-18,3109.294000,3145.698000,3106.552000,3139.379000000,39641768.00,49757174173.000
2011-05-19,3148.353000,3154.935000,3118.619000,3120.639000000,43110782.00,52249679659.000
2011-05-20,3120.579000,3133.429000,3113.271000,3121.596000000,38468012.00,48967028428.000
2011-05-23,3115.312000,3115.312000,3021.450000,3022.980000000,55902472.00,66976426510.000
2011-05-24,3013.715000,3029.746000,2999.885000,3026.223000000,41608944.00,52971692396.000
2011-05-25,3020.323000,3030.988000,2988.094000,2990.343000000,39289704.00,48604397867.000
2011-05-26,3011.466000,3021.203000,2977.596000,2978.381000000,37003747.00,48346482355.000
2011-05-27,2980.721000,2996.605000,2962.067000,2963.308000000,42770905.00,52019994149.000
2011-05-30,2956.575000,2982.583000,2942.361000,2954.506000000,34671160.00,42960260576.000
2011-05-31,2958.607000,3001.727000,2946.146000,3001.556000000,39689399.00,50553386204.000
2011-06-01,2996.085000,3006.556000,2985.711000,3004.173000000,38419327.00,49060076491.000
2011-06-02,2970.634000,2984.491000,2923.016000,2955.705000000,52617867.00,61748347004.000
2011-06-03,2951.579000,2993.895000,2951.201000,2986.349000000,39076164.00,49273758984.000
2011-06-07,2977.681000,3006.569000,2974.361000,3004.262000000,36852332.00,49859134919.000
2011-06-08,3003.581000,3012.806000,2965.923000,3008.652000000,42908758.00,51123188095.000
2011-06-09,3000.404000,3004.060000,2951.889000,2951.889000000,47496636.00,55381280377.000
2011-06-10,2947.927000,2964.079000,2925.868000,2961.932000000,42201882.00,50942992933.000
2011-06-13,2940.391000,2957.523000,2921.746000,2950.348000000,38351668.00,46991283431.000
2011-06-14,2947.655000,3000.526000,2943.531000,2993.559000000,55982815.00,66158911408.000
2011-06-15,2984.962000,2999.150000,2963.112000,2963.119000000,44390852.00,54467701030.000
2011-06-16,2939.681000,2946.815000,2915.401000,2917.578000000,41135482.00,47067185495.000
2011-06-17,2916.405000,2934.061000,2891.015000,2892.157000000,41176530.00,51647156163.000
2011-06-20,2888.935000,2896.081000,2862.408000,2874.896000000,37991982.00,45416696840.000
2011-06-21,2883.354000,2909.572000,2877.054000,2909.073000000,42038923.00,50160678865.000
2011-06-22,2913.666000,2921.034000,2894.178000,2908.582000000,37318802.00,43263825738.000
2011-06-23,2899.013000,2966.540000,2888.678000,2957.629000000,45941117.00,55276886318.000
2011-06-24,2946.609000,3047.943000,2944.051000,3027.470000000,85459240.00,104972923209.000
2011-06-27,3028.496000,3056.023000,3019.236000,3036.491000000,65615771.00,79044152725.000
2011-06-28,3040.183000,3046.797000,3013.996000,3041.734000000,55766254.00,70333384864.000
2011-06-29,3039.047000,3043.815000,2999.953000,3000.169000000,53476848.00,61717623012.000
2011-06-30,3003.230000,3058.625000,3003.230000,3044.089000000,62502549.00,73891668789.000
2011-07-01,3052.120000,3071.206000,3034.072000,3049.745000000,56766653.00,72614645374.000
2011-07-04,3064.935000,3124.582000,3064.935000,3121.980000000,80464031.00,102679821385.000
2011-07-05,3122.899000,3128.529000,3105.086000,3122.500000000,67763335.00,81999827927.000
2011-07-06,3116.121000,3116.121000,3084.834000,3113.712000000,61555807.00,76556996969.000
2011-07-07,3123.290000,3140.102000,3101.096000,3101.680000000,71810360.00,92120550136.000
2011-07-08,3105.486000,3124.386000,3093.374000,3109.183000000,51282593.00,65155542913.000
2011-07-11,3097.874000,3120.998000,3086.263000,3113.206000000,47920660.00,62237248759.000
2011-07-12,3089.136000,3090.097000,3054.800000,3056.905000000,57107984.00,71222640397.000
2011-07-13,3060.420000,3108.497000,3060.420000,3106.247000000,54114367.00,68294830332.000
2011-07-14,3112.587000,3126.153000,3092.473000,3115.745000000,60314935.00,79948505027.000
2011-07-15,3105.497000,3130.775000,3097.336000,3128.889000000,61550322.00,79424849005.000
2011-07-18,3131.803000,3137.922000,3113.667000,3122.600000000,60691311.00,78225031039.000
2011-07-19,3108.472000,3109.916000,3088.377000,3095.125000000,53388709.00,68506068928.000
2011-07-20,3113.705000,3119.543000,3071.850000,3091.567000000,44118331.00,56930993021.000
2011-07-21,3092.271000,3099.278000,3058.255000,3059.139000000,44084691.00,57942637401.000
2011-07-22,3066.192000,3083.191000,3059.598000,3067.985000000,37257255.00,49618948350.000
2011-07-25,3050.897000,3050.897000,2958.878000,2968.289000000,67180996.00,77513632253.000
2011-07-26,2965.721000,2980.857000,2957.610000,2977.766000000,43515457.00,49560684459.000
2011-07-27,2961.576000,3002.691000,2951.516000,3000.052000000,48385612.00,58746220328.000
2011-07-28,2973.642000,2984.375000,2956.710000,2981.002000000,48138984.00,60678598008.000
2011-07-29,2981.021000,2995.974000,2948.076000,2972.079000000,46298253.00,54358237266.000
2011-08-01,2969.106000,2991.051000,2958.832000,2977.721000000,33886949.00,41203123005.000
2011-08-02,2958.850000,2958.850000,2919.014000,2956.383000000,38978357.00,48435295389.000
2011-08-03,2930.193000,2969.132000,2927.096000,2954.870000000,38668362.00,49593983761.000
2011-08-04,2962.913000,2983.012000,2951.838000,2960.309000000,32985719.00,41335656567.000
2011-08-05,2881.737000,2916.410000,2868.157000,2897.417000000,49316854.00,60240017405.000
2011-08-08,2864.514000,2888.769000,2747.967000,2793.897000000,71517766.00,83694787456.000
2011-08-09,2720.953000,2812.769000,2697.062000,2798.190000000,69842676.00,79653278208.000
2011-08-10,2845.352000,2858.553000,2820.123000,2824.120000000,58659312.00,68580540607.000
2011-08-11,2779.715000,2867.311000,2777.761000,2866.924000000,58997689.00,69223945409.000
2011-08-12,2881.554000,2894.224000,2868.871000,2875.365000000,57197406.00,63487643741.000
2011-08-15,2883.174000,2917.883000,2870.190000,2917.883000000,59875476.00,61102226502.000
2011-08-16,2920.829000,2932.140000,2888.334000,2897.581000000,50962681.00,57496628333.000
2011-08-17,2893.849000,2910.835000,2881.631000,2886.013000000,39178179.00,41891853603.000
2011-08-18,2887.103000,2889.997000,2832.269000,2834.254000000,40768883.00,45784423192.000
2011-08-19,2789.346000,2814.099000,2782.556000,2807.664000000,43259650.00,48442961960.000
2011-08-22,2809.329000,2829.687000,2768.418000,2777.787000000,34209685.00,40136538647.000
2011-08-23,2788.699000,2821.003000,2777.287000,2821.003000000,32620514.00,36441994495.000
2011-08-24,2834.577000,2845.470000,2804.818000,2810.016000000,35301565.00,41939777958.000
2011-08-25,2818.701000,2904.438000,2815.912000,2903.837000000,72216845.00,75745960111.000
2011-08-26,2889.382000,2907.398000,2876.828000,2901.216000000,45604102.00,51759427726.000
2011-08-29,2875.784000,2875.784000,2847.476000,2852.809000000,44267850.00,49892653226.000
2011-08-30,2875.144000,2901.733000,2838.330000,2841.740000000,43137872.00,48565790320.000
2011-08-31,2843.993000,2855.305000,2823.770000,2846.776000000,32107899.00,37624544060.000
2011-09-01,2852.386000,2869.249000,2825.956000,2834.535000000,30118702.00,35143727252.000
2011-09-02,2828.839000,2836.624000,2790.769000,2803.854000000,29317116.00,31960598827.000
2011-09-05,2780.834000,2780.834000,2743.383000,2743.817000000,32005660.00,36040312618.000
2011-09-06,2727.749000,2745.360000,2711.071000,2723.303000000,29713982.00,33746805052.000
2011-09-07,2738.789000,2779.205000,2730.055000,2779.090000000,33265381.00,37096662193.000
2011-09-08,2788.832000,2789.112000,2755.799000,2756.105000000,26838735.00,31209441131.000
2011-09-09,2770.153000,2796.352000,2739.620000,2751.095000000,27073503.00,30348131114.000
2011-09-13,2712.443000,2726.185000,2698.660000,2720.283000000,26713764.00,30034340041.000
2011-09-14,2729.256000,2736.905000,2677.127000,2733.108000000,30424780.00,32858416579.000
2011-09-15,2734.552000,2754.193000,2728.905000,2729.051000000,31171925.00,32507109143.000
2011-09-16,2744.218000,2755.889000,2728.995000,2733.987000000,27555932.00,29743911967.000
2011-09-19,2718.318000,2718.318000,2678.795000,2679.270000000,29090941.00,29731416051.000
2011-09-20,2675.043000,2702.280000,2664.100000,2689.845000000,25598681.00,27274347411.000
2011-09-21,2691.701000,2778.353000,2677.349000,2771.011000000,56194171.00,59146487177.000
2011-09-22,2745.146000,2754.917000,2684.940000,2685.688000000,47102660.00,47793334084.000
2011-09-23,2644.294000,2681.227000,2631.425000,2669.478000000,42592224.00,45934334698.000
2011-09-26,2645.245000,2679.560000,2603.108000,2610.919000000,39175124.00,40495022542.000
2011-09-27,2634.925000,2652.560000,2613.423000,2637.879000000,35021974.00,37301310910.000
2011-09-28,2654.830000,2660.099000,2602.630000,2610.590000000,34169555.00,36195919556.000
2011-09-29,2593.559000,2615.144000,2577.286000,2588.185000000,37093593.00,37708584378.000
2011-09-30,2595.582000,2607.566000,2572.193000,2581.351000000,32050822.00,32376678343.000
2011-10-10,2588.349000,2595.324000,2552.284000,2557.082000000,28325122.00,28149902145.000
2011-10-11,2625.163000,2635.694000,2526.649000,2551.994000000,45029848.00,47409892228.000
2011-10-12,2537.398000,2647.015000,2523.344000,2644.758000000,65945680.00,62822831798.000
2011-10-13,2636.863000,2672.910000,2629.405000,2662.601000000,60426201.00,56631043777.000
2011-10-14,2655.358000,2665.443000,2629.879000,2653.782000000,38336948.00,37326709609.000
2011-10-17,2658.947000,2687.102000,2653.384000,2666.951000000,36158315.00,38101620397.000
2011-10-18,2646.841000,2651.732000,2589.205000,2592.209000000,39373448.00,39453303360.000
2011-10-19,2599.917000,2617.411000,2580.663000,2583.081000000,31116166.00,32114967067.000
2011-10-20,2566.603000,2570.101000,2500.486000,2520.532000000,39842462.00,39409600021.000
2011-10-21,2522.257000,2538.117000,2504.693000,2507.877000000,29843503.00,29090707044.000
2011-10-24,2517.059000,2581.125000,2501.956000,2576.669000000,46345801.00,44056731116.000
2011-10-25,2572.708000,2633.968000,2560.047000,2625.425000000,57967375.00,57533462226.000
2011-10-26,2613.272000,2679.658000,2611.012000,2651.652000000,73098240.00,69534363517.000
2011-10-27,2658.428000,2672.840000,2647.296000,2657.478000000,48820391.00,47403219262.000
2011-10-28,2694.542000,2729.139000,2689.376000,2709.017000000,71643105.00,72908419745.000
2011-10-31,2704.535000,2709.317000,2680.992000,2695.307000000,50407112.00,52522499085.000
2011-11-01,2672.508000,2726.088000,2669.050000,2697.534000000,55206651.00,56067605452.000
2011-11-02,2658.547000,2742.938000,2653.722000,2742.390000000,64361584.00,65327476275.000
2011-11-03,2752.627000,2781.039000,2743.196000,2744.301000000,84820760.00,90502549983.000
2011-11-04,2770.572000,2781.990000,2748.978000,2763.746000000,61958218.00,63500868592.000
2011-11-07,2750.991000,2769.296000,2733.168000,2736.248000000,45375056.00,47761935110.000
2011-11-08,2745.059000,2756.091000,2723.693000,2727.710000000,47884252.00,47864912703.000
2011-11-09,2739.154000,2755.811000,2710.054000,2751.654000000,46877960.00,48484230112.000
2011-11-10,2720.836000,2729.572000,2698.306000,2699.588000000,51173702.00,51793948486.000
2011-11-11,2705.243000,2713.914000,2685.101000,2695.002000000,36636696.00,38724219259.000
2011-11-14,2717.544000,2751.880000,2714.862000,2750.195000000,46390943.00,51333489021.000
2011-11-15,2746.773000,2754.001000,2732.913000,2744.680000000,41759864.00,46980738996.000
2011-11-16,2745.858000,2746.290000,2659.148000,2670.116000000,55949239.00,57844199048.000
2011-11-17,2671.953000,2687.831000,2660.651000,2662.017000000,35247652.00,37762635927.000
2011-11-18,2643.667000,2646.209000,2601.179000,2606.495000000,42414718.00,44949477108.000
2011-11-21,2608.556000,2613.262000,2587.742000,2609.687000000,27971896.00,31175406753.000
2011-11-22,2592.229000,2611.150000,2580.781000,2609.475000000,29069078.00,31886735092.000
2011-11-23,2613.291000,2617.088000,2578.157000,2584.011000000,28531412.00,30958563539.000
2011-11-24,2565.686000,2604.236000,2557.695000,2588.915000000,30319601.00,31894726945.000
2011-11-25,2585.137000,2598.392000,2563.650000,2569.973000000,23913766.00,27509358470.000
2011-11-28,2578.344000,2589.354000,2562.493000,2573.321000000,25666936.00,29179539395.000
2011-11-29,2595.086000,2609.187000,2580.293000,2608.569000000,30025878.00,34962425966.000
2011-11-30,2600.099000,2601.900000,2507.184000,2521.520000000,42352645.00,42454205363.000
2011-12-01,2596.153000,2630.664000,2577.722000,2583.613000000,63520252.00,66146809487.000
2011-12-02,2570.560000,2575.692000,2543.532000,2557.311000000,32183703.00,33168419336.000
2011-12-05,2561.200000,2561.200000,2517.179000,2521.385000000,32063388.00,32749927399.000
2011-12-06,2515.044000,2525.666000,2499.574000,2516.341000000,26297581.00,26310941611.000
2011-12-07,2517.341000,2534.529000,2509.777000,2528.228000000,23261839.00,23433730534.000
2011-12-08,2525.041000,2549.101000,2494.694000,2525.001000000,27777744.00,27843683566.000
2011-12-09,2506.624000,2525.162000,2496.972000,2503.461000000,24029059.00,25477241953.000
2011-12-12,2497.922000,2502.046000,2476.116000,2477.692000000,21901249.00,21200444065.000
2011-12-13,2467.016000,2472.656000,2418.673000,2421.928000000,35717534.00,33269154181.000
2011-12-14,2415.944000,2433.550000,2392.299000,2397.480000000,25320109.00,23753606413.000
2011-12-15,2382.441000,2384.473000,2340.447000,2340.788000000,36750834.00,33900401991.000
2011-12-16,2339.976000,2390.378000,2332.140000,2390.129000000,36302339.00,33652058785.000
2011-12-19,2370.418000,2387.890000,2321.657000,2384.408000000,37909752.00,33711370957.000
2011-12-20,2376.709000,2412.572000,2373.860000,2377.073000000,32402327.00,29967658690.000
2011-12-21,2397.275000,2404.775000,2337.693000,2339.108000000,31209525.00,30917839680.000
2011-12-22,2325.270000,2358.468000,2294.607000,2341.335000000,36683858.00,31845455341.000
2011-12-23,2337.382000,2382.709000,2331.958000,2359.159000000,33161904.00,29910296920.000
2011-12-26,2345.555000,2369.818000,2334.794000,2335.702000000,28224087.00,25033053118.000
2011-12-27,2332.826000,2346.384000,2302.411000,2305.035000000,29277314.00,26777021276.000
2011-12-28,2295.866000,2309.645000,2267.114000,2307.928000000,32882020.00,28839274201.000
2011-12-29,2297.288000,2323.488000,2293.872000,2311.361000000,30887700.00,26868223305.000
2011-12-30,2318.673000,2349.029000,2318.673000,2345.742000000,35865243.00,32362650284.000
2012-01-04,2361.499000,2365.988000,2298.298000,2298.753000000,34344567.00,32572551267.000
2012-01-05,2290.780000,2316.657000,2272.153000,2276.385000000,43016480.00,37635272074.000
2012-01-06,2274.352000,2291.885000,2254.567000,2290.601000000,35198992.00,31079362325.000
2012-01-09,2291.182000,2368.889000,2271.717000,2368.570000000,54727341.00,51478126954.000
2012-01-10,2365.768000,2449.955000,2361.281000,2447.349000000,81154989.00,75249157103.000
2012-01-11,2444.757000,2453.146000,2423.322000,2435.608000000,58705674.00,57587219272.000
2012-01-12,2426.820000,2464.378000,2423.321000,2435.219000000,47121275.00,47877407259.000
2012-01-13,2438.405000,2445.787000,2374.545000,2394.334000000,45513997.00,47228338588.000
2012-01-16,2376.953000,2394.498000,2345.633000,2345.649000000,30527145.00,34410385319.000
2012-01-17,2347.568000,2462.429000,2329.248000,2460.601000000,64205648.00,64324131068.000
2012-01-18,2464.920000,2485.498000,2414.527000,2422.189000000,63892358.00,67058838880.000
2012-01-19,2423.857000,2480.206000,2414.985000,2468.350000000,55615726.00,56377653304.000
2012-01-20,2476.730000,2510.340000,2462.594000,2504.086000000,54529783.00,57474475709.000
2012-01-30,2508.877000,2508.877000,2460.396000,2460.720000000,43517148.00,44770885276.000
2012-01-31,2462.338000,2472.839000,2447.768000,2464.260000000,30701501.00,32694132107.000
2012-02-01,2458.233000,2481.664000,2423.450000,2428.994000000,35015374.00,37752320797.000
2012-02-02,2437.470000,2486.238000,2429.709000,2486.238000000,42066985.00,44126383715.000
2012-02-03,2478.336000,2514.645000,2470.280000,2506.090000000,49949240.00,51507545973.000
2012-02-06,2511.172000,2520.758000,2488.709000,2504.322000000,45079905.00,47541523547.000
2012-02-07,2489.032000,2489.032000,2441.698000,2457.954000000,39679164.00,40034277145.000
2012-02-08,2456.422000,2534.162000,2450.999000,2528.236000000,56186456.00,61721305024.000
2012-02-09,2525.589000,2546.025000,2513.131000,2529.231000000,59299751.00,63456204565.000
2012-02-10,2521.676000,2560.027000,2521.155000,2533.624000000,61575877.00,60029482361.000
2012-02-13,2504.410000,2553.446000,2496.305000,2531.981000000,51913973.00,54282622440.000
2012-02-14,2528.967000,2533.264000,2506.537000,2522.107000000,40430101.00,43723682304.000
2012-02-15,2515.829000,2562.071000,2511.289000,2549.607000000,58090370.00,60422394145.000
2012-02-16,2544.641000,2559.345000,2519.043000,2536.074000000,54395431.00,55165633314.000
2012-02-17,2551.815000,2558.345000,2522.856000,2537.086000000,38994716.00,40458003413.000
2012-02-20,2571.907000,2574.746000,2539.904000,2540.706000000,56153329.00,56748912893.000
2012-02-21,2544.835000,2562.909000,2520.786000,2562.453000000,47894808.00,47758225547.000
2012-02-22,2564.315000,2598.863000,2560.343000,2597.476000000,76376656.00,76421806874.000
2012-02-23,2595.779000,2614.537000,2590.518000,2606.256000000,70377126.00,72612089253.000
2012-02-24,2607.339000,2648.017000,2602.776000,2648.017000000,85999708.00,88058616716.000
2012-02-27,2658.121000,2693.843000,2656.573000,2656.573000000,101514034.00,106670207615.000
2012-02-28,2652.342000,2671.833000,2641.459000,2662.463000000,77592536.00,77213053038.000
2012-02-29,2655.858000,2666.647000,2631.784000,2634.143000000,59120206.00,64875221164.000
2012-03-01,2622.737000,2647.785000,2621.858000,2633.345000000,42148441.00,46524079738.000
2012-03-02,2637.961000,2679.934000,2637.961000,2679.934000000,64122034.00,66981591368.000
2012-03-05,2687.740000,2694.612000,2660.955000,2662.698000000,71395458.00,74973261138.000
2012-03-06,2654.799000,2657.963000,2615.600000,2621.052000000,62447148.00,68852557821.000
2012-03-07,2596.479000,2628.585000,2594.128000,2603.005000000,56948733.00,63243293004.000
2012-03-08,2612.403000,2645.953000,2612.403000,2635.791000000,57549413.00,64458851045.000
2012-03-09,2644.100000,2664.414000,2631.406000,2664.302000000,55258921.00,65963441747.000
2012-03-12,2663.243000,2666.432000,2636.423000,2654.402000000,62327216.00,74367701978.000
2012-03-13,2653.681000,2681.334000,2649.169000,2681.073000000,58404469.00,66429764308.000
2012-03-14,2694.475000,2705.754000,2595.342000,2605.106000000,108426540.00,117080408732.000
2012-03-15,2602.661000,2618.252000,2575.437000,2585.546000000,72565960.00,77042766482.000
2012-03-16,2591.800000,2624.316000,2577.245000,2623.520000000,58091259.00,67451822278.000
2012-03-19,2617.662000,2631.045000,2598.630000,2630.013000000,57646625.00,68803937996.000
2012-03-20,2622.660000,2622.660000,2584.024000,2584.445000000,58114065.00,64263817216.000
2012-03-21,2597.375000,2613.269000,2569.075000,2587.793000000,58002544.00,66674920148.000
2012-03-22,2586.938000,2599.244000,2570.446000,2583.747000000,44926777.00,50115505934.000
2012-03-23,2575.327000,2578.825000,2544.525000,2552.940000000,43329256.00,47812442986.000
2012-03-26,2551.425000,2562.929000,2540.696000,2555.442000000,31816211.00,36356133943.000
2012-03-27,2565.551000,2571.899000,2544.373000,2547.143000000,35944604.00,47394454857.000
2012-03-28,2538.458000,2540.417000,2471.034000,2474.900000000,50005790.00,54993640999.000
2012-03-29,2463.688000,2476.478000,2429.732000,2443.122000000,46131304.00,48651595893.000
2012-03-30,2447.939000,2461.977000,2438.488000,2454.899000000,37027086.00,39139734882.000
2012-04-05,2449.208000,2517.386000,2441.269000,2512.832000000,54331687.00,58049690964.000
2012-04-06,2509.445000,2525.534000,2502.703000,2519.830000000,42368576.00,47207795088.000
2012-04-09,2510.533000,2518.378000,2491.592000,2495.146000000,35370986.00,38180751755.000
2012-04-10,2490.283000,2519.812000,2459.348000,2519.788000000,41335905.00,44064833898.000
2012-04-11,2494.517000,2541.126000,2489.325000,2520.036000000,42510310.00,43627983913.000
2012-04-12,2522.828000,2570.842000,2516.568000,2570.436000000,56488409.00,59536950778.000
2012-04-13,2575.052000,2593.788000,2570.035000,2580.454000000,53092643.00,61892977442.000
2012-04-16,2564.231000,2586.198000,2559.781000,2574.044000000,40839700.00,42650756402.000
2012-04-17,2572.364000,2578.760000,2541.535000,2541.883000000,37815467.00,38328417080.000
2012-04-18,2550.905000,2602.106000,2545.996000,2599.908000000,58688408.00,59361005883.000
2012-04-19,2598.329000,2606.860000,2585.301000,2596.056000000,46448109.00,55512931549.000
2012-04-20,2591.510000,2627.375000,2589.351000,2626.839000000,61446379.00,63829908072.000
2012-04-23,2624.751000,2632.092000,2599.112000,2606.038000000,58664938.00,62073949557.000
2012-04-24,2594.801000,2640.295000,2559.464000,2604.866000000,71139558.00,73150514001.000
2012-04-25,2598.228000,2631.438000,2593.327000,2625.990000000,62468053.00,63529458933.000
2012-04-26,2632.718000,2643.768000,2617.089000,2631.487000000,58965667.00,64377486667.000
2012-04-27,2630.549000,2637.918000,2623.598000,2626.157000000,48233586.00,53345515969.000
2012-05-02,2660.673000,2697.949000,2643.527000,2683.487000000,80148654.00,92366091966.000
2012-05-03,2679.517000,2693.880000,2675.811000,2691.518000000,59361090.00,72337336415.000
2012-05-04,2689.624000,2716.033000,2677.140000,2715.879000000,63218086.00,73699551125.000
2012-05-07,2699.447000,2717.778000,2694.321000,2717.778000000,68547314.00,82715668565.000
2012-05-08,2717.408000,2717.825000,2683.562000,2709.116000000,63110840.00,73744497984.000
2012-05-09,2685.187000,2685.187000,2655.322000,2657.514000000,58400283.00,69482578578.000
2012-05-10,2657.870000,2667.675000,2649.380000,2657.214000000,46962576.00,54056953614.000
2012-05-11,2652.313000,2666.566000,2636.523000,2636.917000000,41006143.00,49392898299.000
2012-05-14,2653.806000,2656.284000,2613.349000,2615.534000000,52082484.00,60331294491.000
2012-05-15,2597.644000,2618.175000,2591.598000,2617.374000000,45767271.00,51374761939.000
2012-05-16,2610.161000,2612.625000,2574.082000,2574.647000000,43280274.00,47863536278.000
2012-05-17,2577.961000,2619.589000,2571.201000,2613.942000000,43728389.00,49203910040.000
2012-05-18,2595.547000,2603.191000,2567.302000,2573.976000000,43422124.00,46907511775.000
2012-05-21,2572.369000,2604.219000,2563.973000,2587.231000000,38602090.00,44300405781.000
2012-05-22,2598.167000,2627.602000,2597.603000,2627.525000000,42773529.00,49392413014.000
2012-05-23,2621.786000,2635.780000,2598.290000,2616.869000000,43719531.00,52563403310.000
2012-05-24,2613.095000,2630.414000,2588.209000,2595.260000000,42844066.00,50064439874.000
2012-05-25,2595.261000,2602.170000,2565.647000,2573.103000000,39273004.00,41420081778.000
2012-05-28,2562.596000,2614.849000,2545.336000,2614.689000000,56339275.00,58412343035.000
2012-05-29,2615.145000,2658.255000,2612.564000,2650.854000000,72135637.00,78681504585.000
2012-05-30,2646.370000,2655.163000,2636.518000,2642.258000000,51855436.00,56976275428.000
2012-05-31,2623.158000,2645.591000,2617.228000,2632.042000000,44107469.00,49875041384.000
2012-06-01,2633.601000,2653.857000,2623.289000,2632.998000000,44191056.00,53843404285.000
2012-06-04,2598.733000,2608.316000,2558.920000,2559.026000000,52478502.00,60615569451.000
2012-06-05,2565.186000,2573.887000,2548.760000,2558.842000000,37779910.00,43553303591.000
2012-06-06,2564.226000,2573.739000,2547.334000,2557.401000000,33857694.00,41316908581.000
2012-06-07,2579.425000,2584.039000,2536.258000,2542.184000000,34841186.00,42053000073.000
2012-06-08,2558.843000,2559.128000,2520.409000,2524.329000000,43856426.00,47638005888.000
2012-06-11,2529.599000,2565.429000,2523.774000,2558.265000000,40098260.00,43449657466.000
2012-06-12,2543.765000,2553.915000,2529.951000,2540.178000000,37936676.00,40259911520.000
2012-06-13,2546.791000,2581.115000,2539.632000,2580.636000000,45014568.00,51291269477.000
2012-06-14,2573.329000,2584.709000,2558.565000,2560.421000000,40247934.00,46331822555.000
2012-06-15,2565.189000,2580.170000,2538.572000,2568.054000000,42786078.00,48868302897.000
2012-06-18,2576.629000,2593.218000,2572.987000,2581.212000000,35693628.00,40852450181.000
2012-06-19,2577.362000,2577.362000,2556.103000,2558.621000000,32700553.00,37020041266.000
2012-06-20,2563.643000,2570.663000,2549.438000,2552.611000000,29850639.00,33573669769.000
2012-06-21,2547.048000,2547.048000,2502.419000,2512.185000000,35396732.00,38607959039.000
2012-06-25,2501.163000,2501.163000,2455.008000,2456.518000000,40106735.00,42503507171.000
2012-06-26,2442.562000,2465.120000,2434.640000,2454.915000000,31734008.00,33896511717.000
2012-06-27,2452.666000,2470.762000,2444.343000,2447.195000000,30007553.00,31437597414.000
2012-06-28,2451.664000,2459.189000,2425.240000,2425.729000000,30543113.00,34418793210.000
2012-06-29,2418.862000,2462.815000,2417.486000,2461.612000000,37994941.00,40976538386.000
2012-07-02,2473.545000,2473.966000,2452.986000,2465.238000000,40510078.00,45651476527.000
2012-07-03,2464.850000,2490.547000,2457.449000,2468.721000000,38693354.00,45004653879.000
2012-07-04,2474.527000,2481.336000,2455.995000,2464.919000000,34452142.00,37837659888.000
2012-07-05,2450.300000,2450.300000,2420.001000,2430.370000000,34726145.00,35946204421.000
2012-07-06,2435.059000,2477.231000,2420.356000,2472.614000000,49610605.00,56601778899.000
2012-07-09,2455.892000,2470.205000,2414.953000,2416.036000000,49223302.00,54601732513.000
2012-07-10,2411.003000,2426.529000,2402.371000,2406.706000000,35549984.00,38539025245.000
2012-07-11,2402.184000,2427.795000,2402.154000,2425.572000000,37624312.00,39851892244.000
2012-07-12,2420.036000,2460.559000,2404.584000,2449.181000000,56717691.00,65137536868.000
2012-07-13,2441.013000,2467.990000,2438.979000,2450.633000000,36725256.00,42013581196.000
2012-07-16,2452.595000,2452.595000,2399.610000,2399.731000000,42771870.00,45844882072.000
2012-07-17,2391.897000,2421.929000,2391.281000,2414.201000000,33424329.00,38285441648.000
2012-07-18,2412.062000,2420.778000,2373.647000,2414.335000000,41751788.00,44325492550.000
2012-07-19,2407.443000,2444.057000,2401.291000,2424.322000000,46949052.00,47704038961.000
2012-07-20,2415.710000,2423.804000,2392.181000,2398.455000000,37619754.00,36683623955.000
2012-07-23,2379.885000,2379.885000,2357.507000,2365.431000000,32390369.00,33178928582.000
2012-07-24,2353.220000,2392.353000,2352.803000,2375.992000000,30310079.00,31149105846.000
